arquitetura,carga_vus,replica,inicio,fim,duracao_s,lat_avg_ms,lat_med_ms,lat_p90_ms,lat_p95_ms,lat_max_ms,lat_min_ms,throughput_rps,total_reqs,taxa_erro,reqs_falhas,reqs_sucesso,vus_min,vus_max_atingido,iterations,cpu_util_pct,cpu_credit_balance,cpu_surplus_credit,cpu_util_peak_pct,cpu_util_pct_ec2_1,cpu_credit_balance_ec2_1,cpu_surplus_credit_ec2_1,cpu_util_peak_pct_ec2_1,cpu_util_pct_ec2_2,cpu_credit_balance_ec2_2,cpu_surplus_credit_ec2_2,cpu_util_peak_pct_ec2_2,cpu_util_pct_media_instancias,cpu_util_pct_max_instancia,alb_target_response_time_p95_ms,alb_active_connections,alb_healthy_host_count
A2,2000,rep02,2026-06-22T05:19:31+00:00,2026-06-22T05:23:39+00:00,248.0,995.29349640132,1.371783,5378.0681874,5390.991831099999,6184.34894,0.494784,862.5681913523941,212524,0.0988123694265118,21000,191524,18,2000,212524,78.14448904943629,0.0,,100.0,76.10097834349642,0.0,8.836664283333333,100.0,80.18799975537617,0.0,8.697652116666667,100.0,78.14448904943629,80.18799975537617,5391.605341777378,14673.0,2.0
A2,2000,rep03,2026-06-22T05:25:50+00:00,2026-06-22T05:29:58+00:00,248.0,992.5744277429648,1.329362,5380.5232678,5392.934525199999,5732.682519,0.480727,863.7784647211923,212839,0.1046565713990387,22275,190564,18,2000,212839,73.49680457456219,0.0,,100.0,77.52718486026953,0.0,13.344973016666666,99.99166666666666,69.46642428885484,0.0,13.37061045,100.0,73.49680457456219,77.52718486026953,5366.556228257896,13297.0,2.0
A2,2000,rep04,2026-06-22T05:32:12+00:00,2026-06-22T05:36:19+00:00,247.0,998.2050552844794,1.297572,5378.7994292,5390.5801734,5950.301944,0.454442,861.5963607354843,212305,0.1012646899507783,21499,190806,18,2000,212305,54.15148212289779,0.0,,100.0,54.02159700883211,0.0,26.49177703333333,99.98832301866648,54.28136723696347,0.0,26.396950033333333,100.0,54.15148212289779,54.28136723696347,5404.616282363199,15212.0,2.0
A2,2000,rep05,2026-06-22T05:38:30+00:00,2026-06-22T05:42:38+00:00,248.0,1011.5439617017972,1.394771,5377.8764382,5391.2330903,6537.985737,0.467466,855.2901389204719,210735,0.1032766270434431,21764,188971,18,2000,210735,59.6300015866723,0.0,,100.0,55.27611437714127,0.0,30.88462218333333,99.36779595989924,63.98388879620333,0.0,30.823990016666663,100.0,59.63000158667229,63.98388879620333,5404.213252530601,14838.0,2.0
A2,2000,rep06,2026-06-22T05:44:48+00:00,2026-06-22T05:48:56+00:00,248.0,997.2751090116308,1.3029905,5379.6048651,5392.7514861,5854.093572,0.435112,861.8141090722361,212358,0.1013006338353158,21512,190846,19,2000,212358,79.9725785177618,0.0,,100.0,79.73740499800658,0.0,35.217576783333335,100.0,80.20775203751701,0.0,35.235969983333334,99.99833211021416,79.9725785177618,80.20775203751701,5403.1449698612405,13542.0,2.0
A2,2000,rep07,2026-06-22T05:51:08+00:00,2026-06-22T05:55:15+00:00,247.0,1002.1227128487118,1.336458,5379.683431,5392.52058675,5808.140356,0.415413,859.7959919077655,211818,0.1022717616066623,21663,190155,19,2000,211818,54.26177308169922,0.0,,100.0,54.230212713099,0.0,47.28942018333333,100.0,54.29333345029943,0.0,47.490472,99.99666427606452,54.26177308169922,54.29333345029943,5404.058058220196,16184.0,2.0
A2,2000,rep08,2026-06-22T05:57:25+00:00,2026-06-22T06:01:33+00:00,248.0,1008.5506496015856,1.354151,5376.979194,5390.373228,6629.945103,0.405216,856.808674457108,211101,0.101572233196432,21442,189659,18,2000,211101,53.811595446650486,0.0,,100.0,53.44262635797755,0.0,52.959866483333336,97.50536703889232,54.18056453532343,0.0,53.04436896666667,100.0,53.811595446650486,54.18056453532343,5410.234543938092,16868.0,2.0
A2,2000,rep09,2026-06-22T06:03:44+00:00,2026-06-22T06:07:52+00:00,248.0,998.5763650753436,1.382229,5379.6941932,5392.4753188,5689.168425,0.419423,861.1504719289244,212203,0.1064311060635335,22585,189618,17,2000,212203,64.50797170178204,0.0,,100.0,60.25917418555965,0.0,57.35981438333334,100.0,68.75676921800444,0.0,57.460918033333336,100.0,64.50797170178204,68.75676921800444,5401.724323779728,13582.0,2.0
A2,2000,rep10,2026-06-22T06:10:04+00:00,2026-06-22T06:14:12+00:00,248.0,998.7716754765564,1.3485795,5379.5402911,5391.2286359,5719.755792,0.465761,861.1309328371331,212188,0.1037429072332082,22013,190175,18,2000,212188,80.06582306199394,0.0,,100.0,79.7666461239879,0.0,61.68800835,100.0,80.365,0.0,61.81936485,100.0,80.06582306199394,80.365,5407.002821380977,17178.0,2.0
A2,2000,rep11,2026-06-22T06:16:23+00:00,2026-06-22T06:20:31+00:00,248.0,1005.8625143712115,1.3829735,5377.8119655,5390.6623225,6819.107273,0.443265,857.2416480917027,211246,0.1000208287967582,21129,190117,19,2000,211246,55.649014778320364,0.0,,100.0,56.99005904493214,0.0,74.26502973333334,99.875,54.30797051170858,0.0,74.62624881666666,100.0,55.64901477832037,56.99005904493214,5402.501883330585,16344.0,2.0
A2,2000,rep12,2026-06-22T06:22:41+00:00,2026-06-22T06:26:49+00:00,248.0,996.779478334892,1.3334815,5378.2015126,5391.650925450001,6213.708824,0.444622,861.9311172725014,212394,0.1054125822763354,22389,190005,18,2000,212394,54.08593794977362,0.0,,100.0,54.02008267519072,0.0,79.72625871666666,99.21666666666664,54.15179322435652,0.0,79.66056875,100.0,54.08593794977362,54.15179322435652,5400.663613088321,13871.0,2.0
A2,2000,rep13,2026-06-22T06:28:59+00:00,2026-06-22T06:33:07+00:00,248.0,1004.7132333712922,1.349496,5376.264189,5389.6695346,6687.151128,0.478715,858.3161503135342,211613,0.1044122998114482,22095,189518,14,2000,211613,69.70012469057924,0.0,,100.0,65.49325630265739,0.0,84.24813073151881,100.0,73.9069930785011,0.0,84.19962389623656,100.0,69.70012469057924,73.9069930785011,5398.717308525174,13520.959677419354,2.0
A2,2000,rep14,2026-06-22T06:35:17+00:00,2026-06-22T06:39:25+00:00,248.0,997.0190964721702,1.350947,5377.0861824,5389.670304,6129.730147,0.459877,861.6561981689562,212325,0.1023242670434475,21726,190599,18,2000,212325,80.2016776190633,0.0,,100.0,80.16051548468398,0.0,88.54159501666666,100.0,80.24283975344262,0.0,88.49450485,99.99833336111064,80.2016776190633,80.24283975344262,5378.605110169928,14854.0,2.0
A2,2000,rep15,2026-06-22T06:41:35+00:00,2026-06-22T06:45:43+00:00,248.0,999.0911670313344,1.349583,5379.426615400001,5392.0397743,5892.685806,0.476445,860.9541928314297,212152,0.1042554394962102,22118,190034,18,2000,212152,53.93692397189383,0.0,,100.0,53.80659451134802,0.0,101.61857855,99.996663719619,54.06725343243964,0.0,101.78274865,100.0,53.93692397189383,54.06725343243964,5401.944005311582,14765.0,2.0
A2,2000,rep16,2026-06-22T06:47:53+00:00,2026-06-22T06:52:01+00:00,248.0,1002.7278045459946,1.334151,5378.043682,5391.7574319,6097.869869,0.443259,859.4775599162202,211774,0.1054898146136919,22340,189434,17,2000,211774,53.47519440149554,0.0,,100.0,53.35433741474194,0.0,106.40273320557796,100.0,53.59605138824914,0.0,106.41382268622311,100.0,53.47519440149554,53.59605138824914,5402.488337107416,12972.084677419354,2.0
A2,2000,rep17,2026-06-22T06:54:14+00:00,2026-06-22T06:58:22+00:00,248.0,1001.0415624595134,1.31546,5380.9107034,5392.8674742,5546.666955,0.461993,860.1744904665014,211953,0.0981821441546003,20810,191143,17,2000,211953,74.45764999570875,0.0,,100.0,70.3582584592345,0.0,110.71129966666666,99.97831453926736,78.55704153218298,0.0,110.73100466666666,100.0,74.45764999570875,78.55704153218298,5385.546242966866,15581.0,2.0
A2,2000,rep18,2026-06-22T07:00:33+00:00,2026-06-22T07:04:40+00:00,247.0,994.5914967880128,1.3551305,5380.6066415000005,5392.7048445,5754.037675,0.437068,862.9623668150978,212646,0.1045258316638921,22227,190419,18,2000,212646,77.6481997362276,0.0,,100.0,80.09665257934785,0.0,115.11547456666666,99.99833336111064,75.19974689310735,0.0,115.12399718333332,100.0,77.6481997362276,80.09665257934785,5400.763585198032,14619.0,2.0
A2,2000,rep19,2026-06-22T07:06:51+00:00,2026-06-22T07:10:58+00:00,247.0,1001.8195477184832,1.3423085,5377.2957007,5390.8299017,7018.621399,0.434456,859.7556501840913,211842,0.1036291198157117,21953,189889,18,2000,211842,53.12555128454436,0.0,,99.99333821863964,53.06202074273804,0.0,128.47964416666667,99.97833261108704,53.18908182635067,0.0,128.5453519,99.99333821863964,53.12555128454436,53.18908182635067,5406.375267173916,13883.0,2.0
A2,2000,rep20,2026-06-22T07:13:11+00:00,2026-06-22T07:17:19+00:00,248.0,1001.785134339272,1.3341880000000002,5380.240233,5392.453120149999,5995.297409,0.443112,859.9674671898345,211920,0.1010145337863344,21407,190513,17,2000,211920,53.569698841195475,0.0,,100.0,49.211751769450046,0.0,132.7690603,100.0,57.92764591294091,0.0,132.86835516666667,100.0,53.56969884119548,57.92764591294091,5409.722991112253,17773.0,2.0
A2,2000,rep21,2026-06-22T20:13:32+00:00,2026-06-22T20:17:40+00:00,248.0,1000.0424974900646,1.300998,5379.2891046,5393.4080336,5788.546018,0.409199,860.4307642772511,212013,0.1019560121313315,21616,190397,18,2000,212013,65.24953615749787,0.0,,100.0,71.1603718107155,0.0,53.4254392,99.99001929602768,59.33870050428025,0.0,53.96665465,100.0,65.24953615749787,71.1603718107155,5371.930445951526,14620.0,2.0
A2,2000,rep22,2026-06-22T20:19:49+00:00,2026-06-22T20:23:56+00:00,247.0,998.5456109919418,1.278296,5383.9542582,5395.9908825,5540.516344,0.412279,861.2054148860976,212207,0.1040587728020282,22082,190125,18,2000,212207,79.697465743441,0.0,,100.0,79.46776949277714,0.0,57.806193283333336,100.0,79.92716199410486,0.0,58.3860483,100.0,79.697465743441,79.92716199410486,5367.719223238122,13895.0,2.0
A2,2000,rep23,2026-06-22T20:26:07+00:00,2026-06-22T20:30:15+00:00,248.0,1003.2070646178216,1.286864,5382.5759914,5395.831055449999,6172.441948,0.422599,859.2600044572147,211722,0.0997203880560357,21113,190609,18,2000,211722,54.40989700418094,0.0,,100.0,54.27297727821999,0.0,69.67914431666667,99.95006242197252,54.54681673014189,0.0,70.64051291666667,100.0,54.40989700418094,54.54681673014189,5408.976842402997,15901.0,2.0
A2,2000,rep24,2026-06-22T20:32:24+00:00,2026-06-22T20:36:32+00:00,248.0,997.38601006664,1.273157,5381.4081056,5393.1619101,5682.429963,0.430339,861.5836689465435,212310,0.1021901935848523,21696,190614,18,2000,212310,54.37736766017904,0.0,,99.95833333333331,54.21369950646031,0.0,75.60824693333333,99.61081044965592,54.54103581389777,0.0,76.25234476666667,99.95833333333331,54.37736766017904,54.54103581389777,5395.590147778347,15088.0,2.0
A2,2000,rep25,2026-06-22T20:38:41+00:00,2026-06-22T20:42:49+00:00,248.0,1000.7515516448764,1.285959,5377.0851765,5392.73151445,6021.048613,0.384305,860.0686452330891,211934,0.1055941944190172,22379,189555,18,2000,211934,68.38235883221796,0.0,,100.0,74.29775088451896,0.0,80.04166788333333,99.8301330624344,62.46696677991695,0.0,80.69936346666667,100.0,68.38235883221796,74.29775088451896,5401.208874508317,15012.0,2.0
A2,2000,rep26,2026-06-22T20:44:58+00:00,2026-06-22T20:49:06+00:00,248.0,995.3486721114592,1.3286535000000002,5378.7354037000005,5392.559544600001,6660.63781,0.426866,861.5963351376853,212362,0.103601397613509,22001,190361,17,2000,212362,79.41214640233099,0.0,,100.0,79.09809477951828,0.0,84.60219528884409,99.98000733064542,79.7261980251437,0.0,85.2853662844086,100.0,79.41214640233099,79.7261980251437,5365.518388742762,12772.387096774191,2.0
A2,2000,rep27,2026-06-22T20:51:15+00:00,2026-06-22T20:55:23+00:00,248.0,999.0671747979186,1.285785,5383.111335,5394.838303500001,5714.3213,0.422558,860.8035938078646,212091,0.0980428212418254,20794,191297,18,2000,212091,54.57391828125952,0.0,,100.0,54.66783656251905,0.0,96.65452885,100.0,54.48,0.0,97.71922506666668,99.94166666666666,54.57391828125952,54.66783656251905,5402.387083527925,15020.0,2.0
A2,2000,rep28,2026-06-22T20:57:32+00:00,2026-06-22T21:01:40+00:00,248.0,998.9426729442148,1.298154,5378.9265116,5392.1405355,6329.995748,0.433993,860.7015196775928,212075,0.1003560061299068,21283,190792,18,2000,212075,54.35880449077992,0.0,,100.0,54.252163787661175,0.0,101.75220605,100.0,54.46544519389865,0.0,103.06286588333332,99.96169411921456,54.35880449077992,54.46544519389865,5401.280109762815,13902.0,2.0
A2,2000,rep29,2026-06-22T21:03:49+00:00,2026-06-22T21:07:57+00:00,248.0,999.1818670686196,1.3290365,5379.6872313,5393.5724787,6255.410943,0.405435,860.9940230529718,212132,0.1028510550034884,21818,190314,17,2000,212132,70.95323870738508,0.0,,99.98999266128494,76.79852042352061,0.0,106.1626361,99.7766070952254,65.10795699124955,0.0,107.50176813333331,99.98999266128494,70.95323870738508,76.79852042352061,5402.278731190093,13265.0,2.0
A2,2000,rep30,2026-06-22T21:10:07+00:00,2026-06-22T21:14:15+00:00,248.0,998.5857339641922,1.284275,5381.7360502,5394.4363247,5785.493399,0.438858,861.1960310578709,212195,0.097009825867716,20585,191610,18,2000,212195,78.6477951530176,0.0,,100.0,77.1110156511715,0.0,110.57364091666666,99.99166666666666,80.18457465486368,0.0,111.92953075,100.0,78.6477951530176,80.18457465486368,5402.751590601953,15644.0,2.0
